id;nhogar;zona;v2_3;v4;h2_2;hacinam_3;tipoho_2;i_estratos;i_canastas;ca_canastas;ct_canastas;i_pobreza;ca_pobreza;ct_pobreza;fexp
1355;1;2;1;3;3;1;1;2;3;445911.6279;1006311.048054600;2;409572.1106;758196.631778468;235
1356;1;3;2;2;1;1;1;4;5;298431.1284;578656.575415774;3;274110.5176;458064.542128468;220
1357;1;3;1;3;3;1;1;2;1;607272.6450;1262483.422519253;2;557783.0300;978169.778721096;135
1358;1;1;2;4;1;1;1;5;5;440706.4338;872578.525371540;3;404791.1132;690588.22558946960;331
1359;1;3;2;3;1;1;1;1;1;298431.1284;578656.575415774;1;274110.5176;458064.542128468;534
1360;1;3;1;3;1;1;1;1;1;423355.7868;742912.274853426;1;388854.4552;634178.525796996;540
1361;1;2;2;4;3;1;3;5;5;282815.5461;718754.417704394;3;259767.5254;516489.366426136;204
1362;1;3;2;3;1;1;1;3;4;298431.1284;587104.599956924;3;274110.5176;466826.533926136;617
1363;1;3;2;1;3;2;1;1;1;267199.9638;689386.334163244;1;245424.5332;492461.829328468;357
1364;1;2;2;5;1;1;2;5;5;124924.6584;306056.050800962;3;114743.9376;249948.817086136;1076
1365;1;2;2;2;1;1;2;5;5;124924.6584;300653.142248272;3;114743.9376;244735.556702332;605
1366;1;3;2;2;2;1;2;5;5;142275.3054;481870.437548432;3;130680.5956;331838.911886136;75
1367;1;3;2;3;1;1;2;5;5;124924.6584;306056.050800962;3;114743.9376;249948.817086136;722
1368;1;2;2;4;1;1;1;4;5;624623.2920;1144135.485602048;3;573719.6880;934246.56335333360;592
1369;1;1;2;3;1;1;2;2;2;124924.6584;306056.050800962;2;114743.9376;249948.817086136;792
1370;1;1;2;3;1;1;1;5;5;803334.9561;1461298.661976780;3;737867.2654;1175855.43397045640;366
1371;1;1;2;3;2;1;2;6;5;124924.6584;458625.927548432;3;114743.9376;314877.194886136;315
1372;1;1;2;1;1;1;2;5;5;124924.6584;300653.142248272;3;114743.9376;244735.556702332;1109
1373;1;2;2;3;1;1;2;2;3;124924.6584;306056.050800962;2;114743.9376;249948.817086136;1506
1374;1;2;2;4;1;1;2;5;5;124924.6584;306056.050800962;3;114743.9376;249948.817086136;1318
1375;1;2;2;2;1;1;1;5;5;303636.3225;588675.044404234;3;278891.5150;466701.788642332;1039
1376;1;2;2;3;3;1;2;2;2;124924.6584;453223.018995742;2;114743.9376;309663.934502332;1638
1377;1;1;2;5;1;1;1;5;5;267199.9638;536816.457415774;3;245424.5332;427533.451528468;1032
1378;1;1;2;4;1;1;1;5;5;603802.5156;1116087.599915648;3;554595.6984;913892.50295333360;374
1379;1;1;2;3;2;1;1;6;5;267199.9638;717815.588398010;3;245424.5332;500842.497512272;149
1380;1;2;3;2;3;2;3;2;2;628093.4214;1421319.567120630;2;576907.0196;1085556.742985196;864
1381;1;3;2;3;3;1;2;5;5;124924.6584;458625.927548432;3;114743.9376;314877.194886136;69
1382;1;2;2;2;2;1;1;2;2;267199.9638;683983.425610554;2;245424.5332;487248.568944664;466
1383;1;2;1;3;2;1;1;5;5;392124.6222;930808.894042940;3;360168.4708;752246.529014604;932
1384;1;3;2;2;2;1;1;5;5;267199.9638;683983.425610554;3;245424.5332;487248.568944664;72
1385;1;3;2;3;1;1;1;5;5;267199.9638;559842.803097850;3;245424.5332;430700.859328468;574
1386;1;3;1;4;1;1;1;2;2;810275.2149;1468421.253275452;2;744241.9286;1198429.385627408;1065
1387;1;3;2;4;1;1;1;2;2;765163.5327;1386050.183335970;2;702806.6178;1116074.32468659240;479
1388;1;3;1;4;1;1;1;5;5;588186.9333;1025241.286633673;3;540252.7062;864626.394998192;464
1389;1;1;2;2;1;1;2;3;3;142275.3054;329300.560800962;3;130680.5956;266910.534086136;1026
1390;1;1;2;3;2;1;2;5;5;142275.3054;481870.437548432;3;130680.5956;331838.911886136;1099
1391;1;2;2;2;1;1;2;5;5;124924.6584;300653.142248272;3;114743.9376;244735.556702332;463
1392;1;3;1;4;1;1;2;4;5;142275.3054;283496.917857392;3;130680.5956;245441.084086136;733
1393;1;1;2;3;1;1;1;5;5;364363.5870;763647.293588981;3;334669.8180;621726.89357976560;914
1394;1;2;2;2;1;1;1;5;5;397329.8163;802653.537373091;3;364949.4682;648740.89549596160;1127
1395;1;2;2;2;2;1;2;5;5;142275.3054;481870.437548432;3;130680.5956;331838.911886136;1122
1396;1;2;2;3;3;1;1;4;5;267199.9638;694789.242715934;3;245424.5332;497675.089712272;2208
1397;1;3;2;6;3;1;2;3;2;124924.6584;458625.927548432;3;114743.9376;314877.194886136;981
1398;1;2;2;3;1;1;1;5;5;267199.9638;542219.365968464;3;245424.5332;432746.711912272;1141
1399;1;1;2;4;3;1;1;5;5;567366.1569;1253570.006960893;3;521128.7166;962210.71569066560;122
1400;1;2;2;4;1;1;2;6;5;142275.3054;329300.560800962;3;130680.5956;266910.534086136;546
1401;1;1;2;5;1;1;2;5;5;124924.6584;300653.142248272;3;114743.9376;244735.556702332;740
1402;1;1;2;5;1;1;2;6;5;124924.6584;306056.050800962;3;114743.9376;249948.817086136;888
1403;1;1;2;5;1;1;2;6;5;124924.6584;306056.050800962;3;114743.9376;249948.817086136;887
1404;1;1;2;5;1;1;2;5;5;142275.3054;323897.652248272;3;130680.5956;261697.273702332;999
1405;1;1;2;5;1;1;1;5;5;267199.9638;531413.548863084;3;245424.5332;422320.191144664;764
1406;1;1;1;6;1;1;1;6;5;267199.9638;519442.068706970;3;245424.5332;414444.669712272;399
1407;1;1;2;2;3;1;1;3;3;282815.5461;733332.738845320;3;259767.5254;510894.782428468;409
1408;1;3;1;1;3;2;1;2;1;267199.9638;672011.945454440;2;245424.5332;479373.047512272;273
1409;1;2;2;4;3;1;1;5;5;647179.1331;1646687.443334970;3;594437.3434;1186916.85974622440;481
1410;1;3;1;2;2;1;2;1;1;124924.6584;424335.457445900;1;114743.9376;294991.448786136;266
1411;1;3;1;5;1;1;1;4;5;586451.8686;1063968.44329634;3;538659.0404;865019.999046996;487
1412;1;3;2;2;2;1;3;1;1;461527.2102;1082891.73058433;1;423915.1028;792519.26701952960;105
1413;1;3;2;2;3;1;2;3;4;124924.6584;470139.100389470;3;114743.9376;316460.898786136;165
1414;1;2;2;4;1;1;3;2;2;591657.0627;1167379.696909835;2;543440.0378;912873.13831590160;723
1415;1;2;2;2;1;1;2;2;2;124924.6584;312166.31508931;2;114743.9376;246319.260602332;1482
1416;1;3;3;2;2;2;1;2;2;629828.4861;1320875.583660800;2;578500.6854;1004641.053728468;145
1417;1;3;1;2;3;1;1;2;2;267199.9638;666609.036901750;2;245424.5332;507613.088028468;273
1418;1;3;2;3;2;1;2;3;2;124924.6584;470139.100389470;3;114743.9376;316460.898786136;46
1419;1;3;2;3;2;1;1;5;5;315781.7754;782900.216398010;3;290047.1756;548335.305112272;171
1420;1;2;1;3;1;1;1;2;1;267199.9638;508636.25160159;2;245424.5332;404018.148944664;1223
1421;1;2;1;4;1;1;1;5;5;407740.2045;775669.720758270;3;374511.4630;642852.604762272;303
1422;1;3;1;3;3;1;3;2;2;440706.4338;993896.16808031;2;404791.1132;747894.856294664;160
1423;1;2;2;2;1;1;1;1;1;303636.3225;611701.39008631;1;278891.5150;469869.196442332;1550
1424;1;2;3;1;2;1;2;1;1;142275.3054;447579.967445900;1;130680.5956;311953.165786136;307
1425;1;2;2;3;1;1;1;4;5;267199.9638;554439.89454516;3;245424.5332;425487.598944664;1593
1426;1;3;1;2;3;2;1;2;2;744342.7563;1643440.430887055;2;683682.6282;1215955.369366040;161
1427;1;2;2;3;1;1;1;5;5;461527.2102;909074.435599090;3;423915.1028;719704.27778713760;513
1428;1;1;2;4;1;1;2;5;5;124924.6584;317569.223642000;3;114743.9376;251532.520986136;1042
1429;1;2;2;4;1;1;1;5;5;267199.9638;554439.89454516;3;245424.5332;425487.598944664;1701
1430;1;2;2;2;2;1;2;5;5;124924.6584;464736.19183678;3;114743.9376;311247.638402332;964
1431;1;1;2;4;1;1;1;6;5;267199.9638;565245.711650540;3;245424.5332;435914.119712272;429
1432;1;1;2;4;1;1;1;2;3;588186.9333;1164119.271168580;2;540252.7062;912352.71897658560;334
1433;1;2;1;3;1;1;2;4;5;124924.6584;266362.67214574;3;114743.9376;224849.810602332;528
1434;1;2;2;2;1;1;2;3;4;124924.6584;312166.31508931;3;114743.9376;246319.260602332;1313
1435;1;1;2;4;1;1;1;5;5;445911.6279;888038.521334290;3;409572.1106;704438.73248713760;428
1436;1;1;2;2;2;1;2;5;5;142275.3054;493383.610389470;3;130680.5956;333422.615786136;793
1437;1;3;1;5;1;1;1;5;5;303636.3225;571300.655695430;3;278891.5150;453613.006826136;327
1438;1;2;2;3;1;1;1;6;5;267199.9638;565245.711650540;3;245424.5332;469367.420612272;1645
1439;1;3;1;4;3;1;2;5;5;142275.3054;447579.967445900;3;130680.5956;311953.165786136;813
1440;1;1;1;3;1;1;3;5;5;267199.9638;522487.184695430;3;245424.5332;417993.401126136;500
1441;1;1;2;3;1;1;1;5;5;267199.9638;559842.803097850;3;245424.5332;430700.859328468;342
1442;1;1;2;4;1;1;1;6;5;461527.2102;909074.435599090;3;423915.1028;719704.27778713760;450
1443;1;2;2;3;1;1;2;2;2;124924.6584;317569.223642000;2;114743.9376;251532.520986136;469
1444;1;3;2;1;2;2;1;1;1;267199.9638;712412.679845320;1;245424.5332;495629.237128468;998
1445;1;2;2;2;2;1;1;2;2;265464.8991;710088.228845320;2;243830.8674;493933.065428468;306
1446;1;2;3;1;2;1;2;3;2;142275.3054;447579.967445900;3;130680.5956;311953.165786136;735
1447;1;2;2;3;3;1;3;2;1;320986.9695;826147.580111120;2;294828.1730;570115.480511140;270
1448;1;3;2;2;1;1;1;2;2;265464.8991;560563.46808631;2;243830.8674;432553.419042332;674
1449;1;3;1;3;1;1;2;2;4;124924.6584;266362.67214574;2;114743.9376;224849.810602332;235
1450;1;1;2;3;1;1;3;2;3;513579.1512;1050576.157033145;2;471725.0768;821568.41143209760;460
1451;1;2;2;2;1;1;2;3;4;142275.3054;335410.82508931;3;130680.5956;263280.977602332;2020
1452;1;3;2;2;2;1;1;4;5;267199.9638;712412.679845320;3;245424.5332;495629.237128468;560
1453;1;2;2;2;1;1;1;4;5;303636.3225;617104.298639000;3;278891.5150;475082.456826136;1380
1454;1;2;2;4;2;1;1;5;5;267199.9638;712412.679845320;3;245424.5332;495629.237128468;1754
1455;1;3;1;3;1;1;2;5;5;142275.3054;289607.18214574;3;130680.5956;241811.527602332;202
1456;1;3;1;2;1;1;2;3;4;124924.6584;266362.67214574;3;114743.9376;224849.810602332;609
1457;1;2;1;1;3;1;2;5;5;124924.6584;424335.457445900;3;114743.9376;294991.448786136;257
1458;1;2;2;4;1;1;1;2;2;267199.9638;554439.89454516;2;245424.5332;425487.598944664;617
1459;1;2;2;3;1;1;1;5;5;267199.9638;554439.89454516;3;245424.5332;425487.598944664;529
1460;1;1;2;3;1;1;2;5;5;124924.6584;312166.31508931;3;114743.9376;246319.260602332;1365
1461;1;2;1;3;1;1;1;5;5;267199.9638;514039.160154280;3;245424.5332;409231.409328468;356
1462;1;2;2;2;2;1;2;5;5;124924.6584;470139.100389470;3;114743.9376;316460.898786136;1689
1463;1;2;2;3;1;1;2;3;4;124924.6584;312166.31508931;3;114743.9376;246319.260602332;1633
1464;1;2;2;2;1;1;2;5;5;124924.6584;312166.31508931;3;114743.9376;246319.260602332;1524
1465;1;2;1;5;1;1;1;5;5;315781.7754;573720.87960159;3;290047.1756;451510.956544664;451
1466;1;3;2;2;1;1;1;4;5;267199.9638;554439.89454516;3;245424.5332;425487.598944664;561
1467;1;2;2;4;1;1;2;1;1;124924.6584;312166.31508931;1;114743.9376;246319.260602332;1533
1468;1;3;2;1;1;1;2;3;4;124924.6584;312166.31508931;3;114743.9376;246319.260602332;660
1469;1;2;2;3;3;1;1;6;5;267199.9638;717815.588398010;3;245424.5332;500842.497512272;1100
1470;1;2;2;3;1;1;2;5;5;124924.6584;312166.31508931;3;114743.9376;246319.260602332;1532
1471;1;3;1;4;1;1;1;5;5;409475.2692;772604.136012780;3;376105.1288;639335.516078468;352
1472;1;2;2;3;1;1;1;5;5;267199.9638;559842.803097850;3;245424.5332;464154.160228468;394
1473;1;2;2;5;1;1;1;5;5;425090.8515;849184.81854251;3;390448.1210;673658.15131952960;2534
1474;1;3;2;5;3;1;2;6;5;142275.3054;493383.610389470;3;130680.5956;333422.615786136;237
1475;1;1;2;3;2;1;1;5;5;267199.9638;712412.679845320;3;245424.5332;495629.237128468;479
1476;1;1;2;3;1;1;2;5;5;124924.6584;317569.223642000;3;114743.9376;251532.520986136;669
1477;1;2;2;3;3;1;2;3;2;124924.6584;470139.100389470;3;114743.9376;316460.898786136;858
1478;1;2;2;3;1;1;3;5;5;267199.9638;565245.711650540;3;245424.5332;435914.119712272;1300
1479;1;3;1;4;1;1;3;5;5;249849.3168;485391.74160159;3;229487.8752;387056.431944664;640
1480;1;2;2;6;1;1;1;6;5;267199.9638;565245.711650540;3;245424.5332;435914.119712272;522
1481;1;3;2;2;3;2;3;5;5;617683.0332;1362416.877839560;3;567345.0248;1013489.47073946960;156
1482;1;3;2;3;1;1;1;2;1;602067.4509;1147895.129284585;2;553002.0326;905252.20310919360;421
1483;1;3;1;4;1;1;3;5;5;267199.9638;514039.160154280;3;245424.5332;442684.710228468;631
1484;1;2;1;4;3;1;1;4;5;267199.9638;669654.15289021;3;245424.5332;477708.518542332;168
1485;1;1;2;2;3;1;1;5;5;267199.9638;712412.679845320;3;245424.5332;495629.237128468;429
1486;1;2;2;3;1;1;3;1;1;315781.7754;624927.431097850;1;290047.1756;478193.666928468;591
1487;1;3;1;4;3;1;1;1;1;612477.8391;1294457.229600340;1;562564.0274;984130.605314604;147
1488;1;2;2;3;2;1;1;5;5;267199.9638;712412.679845320;3;245424.5332;495629.237128468;1517
1489;1;3;2;5;1;1;1;5;5;440706.4338;910961.071360000;3;404791.1132;715775.06700333360;350
1490;1;3;1;3;1;1;1;5;5;267199.9638;508636.25160159;3;245424.5332;404018.148944664;240
1491;1;2;1;2;1;1;1;1;1;315781.7754;573720.87960159;1;290047.1756;451510.956544664;1352
1492;1;2;1;6;1;1;1;5;5;917849.2263;1634247.623254520;3;843049.2082;1300878.820718468;183
1493;1;2;1;4;1;1;2;5;5;124924.6584;266362.67214574;3;114743.9376;224849.810602332;1689
1494;1;3;1;5;1;1;3;5;5;898763.5146;1659748.920477340;3;825518.8844;1297985.097141272;293
1495;1;3;2;2;1;1;1;3;4;298431.1284;601682.921097850;3;274110.5176;461231.949928468;489
1496;1;3;2;2;1;1;1;4;5;409475.2692;838954.721383090;3;376105.1288;668819.12678713760;128
1497;1;3;2;2;2;1;1;1;1;461527.2102;1090237.734042845;1;423915.1028;798428.83584066560;465
1498;1;3;1;3;3;1;1;3;3;267199.9638;661206.12834906;3;245424.5332;468946.526744664;241
1499;1;3;2;1;2;2;1;2;2;374773.9752;984450.268493225;2;344231.8128;706014.69509596160;546
1500;1;2;2;2;2;1;2;2;2;124924.6584;464736.19183678;2;114743.9376;311247.638402332;1429
1501;1;3;2;3;1;1;1;1;1;267199.9638;562887.91908631;1;245424.5332;434249.590742332;574
1502;1;3;2;4;1;1;1;6;5;282815.5461;586165.770650540;3;259767.5254;451179.665012272;560
1503;1;2;1;3;1;1;1;5;5;267199.9638;514039.160154280;3;245424.5332;409231.409328468;521
1504;1;1;2;4;1;1;1;5;5;267199.9638;565245.711650540;3;245424.5332;435914.119712272;350
1505;1;1;2;2;2;1;2;5;5;124924.6584;470139.100389470;3;114743.9376;316460.898786136;820
1506;1;3;2;2;1;1;1;5;5;267199.9638;565245.711650540;3;245424.5332;435914.119712272;637
1507;1;1;2;4;1;1;1;5;5;267199.9638;554439.89454516;3;245424.5332;425487.598944664;373
1508;1;1;2;3;1;1;3;5;5;249849.3168;531195.38454516;3;229487.8752;441979.182844664;395
1509;1;2;2;3;1;1;2;5;5;124924.6584;317569.223642000;3;114743.9376;251532.520986136;857
1510;1;2;2;2;3;1;2;4;5;124924.6584;470139.100389470;3;114743.9376;316460.898786136;2032
1511;1;2;2;3;1;1;1;5;5;267199.9638;565245.711650540;3;245424.5332;435914.119712272;926
1512;1;1;2;4;1;1;2;5;5;124924.6584;317569.223642000;3;114743.9376;251532.520986136;760
1513;1;1;2;7;1;1;2;2;2;124924.6584;312166.31508931;2;114743.9376;246319.260602332;638
1514;1;2;1;4;1;1;1;6;5;267199.9638;519442.068706970;3;245424.5332;414444.669712272;1258
1515;1;2;2;4;1;1;2;5;5;124924.6584;317569.223642000;3;114743.9376;251532.520986136;411
1516;1;1;2;4;1;1;1;5;5;407740.2045;828169.373034740;3;374511.4630;658360.96328946960;393
1517;1;2;1;3;2;1;3;3;4;438971.3691;993916.636837340;3;403197.4474;747863.213564604;905
1518;1;3;2;3;1;1;1;2;2;265464.8991;552115.44354516;2;243830.8674;423791.427244664;418
1519;1;3;2;1;1;2;1;3;3;267199.9638;554439.89454516;3;245424.5332;425487.598944664;562
1520;1;3;1;2;1;1;1;2;4;267199.9638;508636.25160159;2;245424.5332;437471.449844664;187
1521;1;2;2;3;1;2;1;2;3;1067064.7905;2002565.425897845;2;980104.4670;1532865.78704216440;454
1522;1;2;1;2;3;1;1;2;2;267199.9638;661206.12834906;2;245424.5332;468946.526744664;223
1523;1;3;1;2;1;1;1;3;4;267199.9638;514039.160154280;3;245424.5332;409231.409328468;599
1524;1;3;2;5;1;1;2;5;5;142275.3054;335410.82508931;3;130680.5956;263280.977602332;640
1525;1;1;2;2;3;1;1;4;5;282815.5461;738735.647398010;3;259767.5254;516108.042812272;669
1526;1;2;2;2;3;1;2;2;1;124924.6584;470139.100389470;2;114743.9376;316460.898786136;463
1527;1;3;1;3;3;1;1;4;5;267199.9638;666609.036901750;3;245424.5332;474159.787128468;274
1528;1;3;2;3;1;1;2;5;5;124924.6584;317569.223642000;3;114743.9376;251532.520986136;493
1529;1;3;1;3;3;1;1;2;2;808540.1502;1677034.939654195;2;742648.2628;1261748.080155800;180
1530;1;3;1;5;1;1;1;5;5;267199.9638;508636.25160159;3;245424.5332;404018.148944664;55
1531;1;3;1;4;1;1;1;5;5;267199.9638;508636.25160159;3;245424.5332;404018.148944664;214
1532;1;2;1;3;1;1;1;4;5;303636.3225;565897.74714274;3;278891.5150;448399.746442332;337
1533;1;3;2;3;1;1;1;5;5;582981.7392;1128689.49704071;3;535471.7088;894659.99776952960;401
1534;1;2;2;2;1;1;2;4;5;124924.6584;312166.31508931;3;114743.9376;246319.260602332;470
1535;1;1;2;6;1;1;1;5;5;267199.9638;565245.711650540;3;245424.5332;435914.119712272;522
1536;1;2;2;3;1;1;1;5;5;267199.9638;554439.89454516;3;245424.5332;425487.598944664;1919
1537;1;1;2;3;1;1;2;6;5;124924.6584;317569.223642000;3;114743.9376;251532.520986136;717
1538;1;1;2;7;3;1;2;3;4;124924.6584;464736.19183678;3;114743.9376;311247.638402332;637
1539;1;3;1;3;1;1;1;5;5;267199.9638;519442.068706970;3;245424.5332;414444.669712272;562
1540;1;1;2;4;1;1;2;5;5;142275.3054;340813.733642000;3;130680.5956;268494.237986136;816
1541;1;2;2;2;2;1;2;2;2;124924.6584;464736.19183678;2;114743.9376;311247.638402332;625
1542;1;3;1;3;1;1;1;5;5;267199.9638;514039.160154280;3;245424.5332;409231.409328468;700
1543;1;2;1;3;1;1;1;5;5;267199.9638;514039.160154280;3;245424.5332;409231.409328468;399
1544;1;3;1;4;1;1;1;5;5;267199.9638;514039.160154280;3;245424.5332;409231.409328468;758
1545;1;2;2;5;1;1;3;5;5;267199.9638;565245.711650540;3;245424.5332;435914.119712272;523
1546;1;2;2;4;1;1;2;5;5;124924.6584;317569.223642000;3;114743.9376;251532.520986136;2189
1547;1;2;2;6;1;1;2;5;5;124924.6584;312166.31508931;3;114743.9376;246319.260602332;2032
1548;1;2;2;2;1;1;2;5;5;124924.6584;312166.31508931;3;114743.9376;246319.260602332;470
1549;1;2;1;7;1;1;2;5;5;124924.6584;266362.67214574;3;114743.9376;224849.810602332;493
1550;1;1;2;5;1;1;1;6;5;267199.9638;565245.711650540;3;245424.5332;435914.119712272;435
1551;1;2;2;3;1;1;1;4;5;298431.1284;596280.01254516;3;274110.5176;456018.689544664;475
1552;1;2;2;2;2;1;1;3;3;267199.9638;707009.77129263;3;245424.5332;490415.976744664;529
1553;1;2;3;1;3;1;2;2;2;124924.6584;424335.457445900;2;114743.9376;294991.448786136;765
1554;1;1;2;1;3;2;1;4;5;267199.9638;712412.679845320;3;245424.5332;495629.237128468;614
1555;1;3;3;3;2;1;1;1;1;298431.1284;711494.27089021;1;274110.5176;508239.609142332;206
1556;1;3;3;1;2;1;2;2;2;142275.3054;442177.05889321;2;130680.5956;306739.905402332;168
1557;1;1;2;4;2;1;3;5;5;296696.0637;793605.266111120;3;272516.8518;546369.076711140;735
1558;1;3;1;3;1;1;1;5;5;428560.9809;792911.78933929;3;393635.4526;702960.095744664;440
1559;1;2;1;3;1;1;1;2;1;409475.2692;767201.22746009;2;376105.1288;634122.255694664;345
1560;1;2;1;5;1;1;1;5;5;732197.3034;1352282.178164555;3;672526.9676;1080952.140481036;209
1561;1;2;2;2;2;1;2;4;5;124924.6584;470139.100389470;3;114743.9376;316460.898786136;616
1562;1;3;2;2;1;1;1;2;3;267199.9638;554439.89454516;2;245424.5332;425487.598944664;541
1563;1;2;2;2;2;1;1;5;5;267199.9638;717815.588398010;3;245424.5332;500842.497512272;355
1564;1;1;2;4;1;1;1;4;5;267199.9638;554439.89454516;3;245424.5332;425487.598944664;139
1565;1;3;1;3;1;1;1;6;5;265464.8991;511714.709154280;3;243830.8674;407535.237628468;337
1566;1;2;2;3;1;1;1;4;5;267199.9638;554439.89454516;3;245424.5332;425487.598944664;1096
1567;1;1;2;2;2;1;2;5;5;142275.3054;487980.70183678;3;130680.5956;328209.355402332;620
1568;1;3;2;3;1;1;1;5;5;407740.2045;831214.489023200;3;374511.4630;661909.69470333360;43
1569;1;3;2;3;1;1;2;5;5;124924.6584;312166.31508931;3;114743.9376;246319.260602332;46
1570;1;2;2;4;1;1;1;4;5;409475.2692;838954.721383090;3;376105.1288;668819.12678713760;755
1571;1;2;1;4;1;1;1;5;5;267199.9638;519442.068706970;3;245424.5332;414444.669712272;534
1572;1;2;1;3;1;1;1;6;5;267199.9638;519442.068706970;3;245424.5332;414444.669712272;1458
1573;1;2;2;4;1;1;3;5;5;348748.0047;780196.013835755;3;320326.8258;614761.19139362960;360
1574;1;3;1;5;1;1;3;5;5;865797.2853;1561082.793050060;3;795239.2342;1246444.938304604;108
1575;1;2;2;4;1;1;1;6;5;407740.2045;836617.397575890;3;374511.4630;667122.95508713760;1209
1576;1;1;2;3;1;1;1;5;5;267199.9638;554439.89454516;3;245424.5332;425487.598944664;373
1577;1;1;2;1;2;2;1;5;5;267199.9638;712412.679845320;3;245424.5332;495629.237128468;381
1578;1;2;1;1;3;2;3;1;1;414680.4633;989644.637793895;1;380886.1262;734638.144254900;463
1579;1;2;1;9;1;1;1;2;3;582981.7392;1073144.728775780;2;535471.7088;875602.907828468;1049
1580;1;3;2;2;2;1;2;2;2;124924.6584;470139.100389470;2;114743.9376;316460.898786136;626
1581;1;3;2;1;2;1;2;4;5;124924.6584;470139.100389470;3;114743.9376;316460.898786136;163
1582;1;3;3;1;2;1;2;3;4;124924.6584;424335.457445900;3;114743.9376;294991.448786136;679
1583;1;3;2;4;1;1;1;4;5;419885.6574;872221.543942495;3;385667.1236;681850.64967976560;659
1584;1;2;2;4;3;1;1;3;4;567366.1569;1297679.603419220;3;521128.7166;967849.22285333360;167
1585;1;2;1;6;3;1;1;4;5;973371.2967;2035603.053887860;3;894046.5138;1502638.525775996;471
1586;1;2;2;2;1;1;1;5;5;298431.1284;601682.921097850;3;274110.5176;461231.949928468;1138
1587;1;2;1;3;1;1;1;4;5;267199.9638;508636.25160159;3;245424.5332;437471.449844664;1701
1588;1;2;2;2;1;1;1;3;4;267199.9638;559842.803097850;3;245424.5332;430700.859328468;2467
1589;1;3;2;4;1;1;1;5;5;267199.9638;565245.711650540;3;245424.5332;435914.119712272;54
1590;1;3;1;2;1;1;1;4;5;267199.9638;514039.160154280;3;245424.5332;442684.710228468;175
1591;1;1;2;5;1;1;1;5;5;445911.6279;874187.588240450;3;409572.1106;690463.48030566560;294
1592;1;1;2;1;1;1;2;2;2;124924.6584;312166.31508931;2;114743.9376;246319.260602332;1062
1593;1;1;2;3;1;1;2;3;3;124924.6584;312166.31508931;3;114743.9376;246319.260602332;203
1594;1;3;2;3;1;1;1;5;5;267199.9638;565245.711650540;3;245424.5332;435914.119712272;874
1595;1;2;2;3;1;1;3;5;5;249849.3168;531195.38454516;3;229487.8752;408525.881944664;324
1596;1;2;3;1;2;1;2;2;2;124924.6584;424335.457445900;2;114743.9376;294991.448786136;365
1597;1;3;2;2;1;1;2;5;5;142275.3054;335410.82508931;3;130680.5956;263280.977602332;697
1598;1;1;1;9;1;1;1;6;5;267199.9638;519442.068706970;3;245424.5332;414444.669712272;408
1599;1;1;2;2;1;1;2;5;5;124924.6584;317569.223642000;3;114743.9376;251532.520986136;869
1600;1;3;2;3;1;1;2;5;5;124924.6584;312166.31508931;3;114743.9376;246319.260602332;528
1601;1;3;2;2;3;1;2;5;5;142275.3054;493383.610389470;3;130680.5956;333422.615786136;853
1602;1;1;2;2;2;1;1;3;2;298431.1284;759655.706398010;3;274110.5176;531373.588112272;431
1603;1;1;2;7;1;1;2;6;5;124924.6584;317569.223642000;3;114743.9376;251532.520986136;637
1604;1;3;2;3;1;1;1;3;4;591657.0627;1161976.788357145;3;543440.0378;907659.87793209760;98
1605;1;2;2;3;1;1;3;4;5;298431.1284;607085.829650540;3;274110.5176;466445.210312272;192
1606;1;2;1;1;2;1;2;2;2;124924.6584;418932.54889321;2;114743.9376;289778.188402332;213
1607;1;1;2;4;1;1;1;5;5;267199.9638;565245.711650540;3;245424.5332;435914.119712272;762
1608;1;1;2;2;1;1;2;5;5;142275.3054;340813.733642000;3;130680.5956;268494.237986136;621
1609;1;1;1;2;1;1;2;5;5;124924.6584;271765.580698430;3;114743.9376;230063.070986136;728
1610;1;3;2;3;1;1;1;5;5;624623.2920;1181325.454766645;3;573719.6880;930851.16662305760;483
1611;1;2;1;4;1;1;2;5;5;124924.6584;271765.580698430;3;114743.9376;230063.070986136;1478
1612;1;3;2;2;1;1;2;3;4;124924.6584;312166.31508931;3;114743.9376;246319.260602332;170
1613;1;2;2;3;1;1;1;5;5;267199.9638;554439.89454516;3;245424.5332;425487.598944664;1097
1614;1;2;2;3;1;1;2;4;5;124924.6584;312166.31508931;3;114743.9376;246319.260602332;493
1615;1;3;2;4;1;1;2;3;4;124924.6584;312166.31508931;3;114743.9376;246319.260602332;494
1616;1;3;1;3;1;1;1;3;4;440706.4338;806227.940001230;3;404791.1132;661104.614880800;116
1617;1;2;2;3;3;1;1;4;5;267199.9638;707009.77129263;3;245424.5332;490415.976744664;709
1618;1;3;1;4;1;1;1;3;4;392124.6222;735379.96484694;3;360168.4708;658578.498246996;686
1619;1;2;2;3;1;1;1;5;5;267199.9638;554439.89454516;3;245424.5332;458940.899844664;456
1620;1;2;2;3;1;1;2;2;2;124924.6584;312166.31508931;2;114743.9376;246319.260602332;1532
1621;1;2;2;1;2;2;3;5;5;267199.9638;720860.704386470;3;245424.5332;504391.228926136;2564
1622;1;1;2;5;1;1;2;5;5;124924.6584;317569.223642000;3;114743.9376;251532.520986136;637
1623;1;1;2;6;1;1;2;6;5;124924.6584;317569.223642000;3;114743.9376;251532.520986136;912
1624;1;1;2;2;2;1;2;6;5;142275.3054;493383.610389470;3;130680.5956;333422.615786136;264
