id;nhogar;miembro;zona;edad;sexo;parentes_3;p5_3;t1;t2;t3;t4;t5;t6;t7;t8;t9;t10;t11;t12;estado;categori;t_calocu;t15;t18;t19;t20_1;t21_1;t22_1;t48a_d;t48b_d;t50d_a;t50d_b;t50d_c;t50d_d;t50d_e;t50d_f;t51_d;t23_1_cod;t24_1_cod;t28;t29;t29a;t30;sem_hs;t33;t34;t35;t37_cod_2;t37_coda_2;t38;t39;t40a;t40b;t40_2;t41_cod_2;t47;t48;t48a;t48b;t49;t50a;t50b;t50c;t50d;t50e;t50f;t51_bis;tsd3;tsd6;tsd4;tsd7;tsd7a;i1;i4;i6_3;codioph_neto;ioph_neto_2;codlab;inglab_2;codi3_1x;i3_1x_2;codi3_2x;i3_2x_2;codnolab;ingnolab_2;coding;ingtot_2;codi_tot;itfb_2;ipcfb_2;e2;nivel_2;tipcob2_2;t40bis_a;t40bis_a2;t40bis_b;t40bis_d;t40bis_f;fexp
1248;1;4;1;22;1;3;5;2;2;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;9;950000;237500.0;1;3;3;0;0;0;0;0;122
1249;1;1;2;59;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;74.0;2;0;2;8501;7;2;2;4;0;2;3001;0;0;0;0;2;1;1;1;1;1;2;1;0;0;0;0;0;1;0;2;1;600000;1;600000;2;0;2;0;2;0;1;600000;1;1136080;568040.0;2;4;3;4;0;0;1;1;572
1249;1;2;2;64;2;2;1;2;2;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;236080;1;300000;1;536080;1;536080;1;1136080;568040.0;2;2;2;0;0;0;0;0;572
1250;1;1;1;59;2;1;5;1;0;0;0;0;0;1;0;0;0;0;0;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;40.0;2;0;2;7000;5;2;3;4;0;2;20333;0;0;0;0;2;1;1;1;1;1;2;1;0;0;0;0;0;1;0;2;1;1500000;1;1500000;2;0;2;0;2;0;1;1500000;1;1500000;1500000.0;2;4;2;1;0;0;1;1;821
1251;1;1;1;59;2;1;5;1;0;0;0;0;0;1;0;0;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;43.0;2;0;2;8401;6;1;2;3;0;1;11331;0;0;0;0;2;1;1;1;2;1;2;1;0;0;0;0;0;1;0;2;9;900000;9;900000;2;0;2;0;2;0;9;900000;9;900000;900000.0;2;4;3;1;0;0;2;0;1035
1252;1;1;3;59;2;1;3;1;0;0;0;0;0;1;0;0;0;0;0;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;40.0;2;0;2;7000;5;2;2;4;0;2;20332;0;0;0;0;2;1;1;1;1;1;2;1;0;0;0;0;0;1;0;2;9;250000;9;250000;9;170000;2;0;9;170000;9;420000;9;420000;420000.0;2;4;2;1;0;0;1;1;684
1253;1;1;2;59;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;40.0;2;0;2;7302;5;2;2;4;0;2;81201;0;0;0;0;2;1;1;1;1;1;2;1;0;0;0;0;0;1;0;2;9;2000000;9;2000000;2;0;2;0;2;0;9;2000000;9;6170000;1028333.3;2;4;3;1;0;0;1;1;1218
1253;1;2;2;54;2;2;1;1;0;0;0;0;0;1;0;0;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;40.0;2;0;2;7000;5;2;2;4;0;2;81331;0;0;0;0;2;1;1;1;1;1;1;1;0;0;0;0;0;1;0;2;9;500000;9;500000;2;0;2;0;2;0;9;500000;9;6170000;1028333.3;2;4;3;1;0;0;1;1;1218
1253;1;3;2;26;1;3;5;1;0;0;0;0;0;1;0;0;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;40.0;2;0;2;6900;5;2;2;4;0;2;20331;0;0;0;0;2;1;1;1;1;1;2;1;0;0;0;0;0;1;0;2;9;670000;9;670000;2;0;2;0;2;0;9;670000;9;6170000;1028333.3;1;3;3;1;0;0;1;1;1218
1253;1;4;2;23;1;3;5;1;0;0;0;0;0;1;0;0;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;40.0;2;0;2;7302;5;2;2;4;0;2;81331;0;0;0;0;2;1;1;1;1;1;2;1;0;0;0;0;0;1;0;2;9;3000000;9;3000000;2;0;2;0;2;0;9;3000000;9;6170000;1028333.3;1;3;3;1;0;0;1;1;1218
1253;1;5;2;18;1;3;5;2;2;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;9;6170000;1028333.3;1;0;3;0;0;0;0;0;1218
1253;1;6;2;16;1;3;5;2;2;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;9;6170000;1028333.3;1;1;3;0;0;0;0;0;1218
1254;1;1;2;59;1;1;3;1;0;0;0;0;0;1;0;0;0;0;0;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;72.0;2;0;2;2900;1;2;2;3;0;1;34323;0;0;0;0;2;1;1;1;2;2;2;2;0;0;0;0;0;1;0;2;1;900000;1;900000;1;260000;2;0;1;260000;1;1160000;9;2577380;368197.1;2;3;3;2;0;0;2;0;1149
1254;1;2;2;33;2;3;1;2;2;2;0;0;0;0;0;2;2;6;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;217380;1;217380;9;2577380;368197.1;2;2;1;0;0;0;0;0;1149
1254;1;3;2;33;1;4;1;1;0;0;0;0;0;1;0;0;0;0;0;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;48.0;2;0;2;9301;8;2;2;3;0;1;10333;0;0;0;0;2;1;1;2;2;2;2;3;0;0;0;0;0;1;0;2;1;600000;1;600000;2;0;2;0;2;0;1;600000;9;2577380;368197.1;2;2;1;1;0;0;2;0;1149
1254;1;4;2;31;2;3;5;1;0;0;0;0;0;1;0;0;0;0;0;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30.0;2;0;2;6900;5;2;2;2;0;1;20333;0;0;0;0;2;1;1;1;1;1;2;1;0;0;0;0;0;1;0;2;9;600000;9;600000;2;0;2;0;2;0;9;600000;9;2577380;368197.1;2;2;2;1;0;0;2;0;1149
1254;1;5;2;16;1;4;5;2;2;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;9;2577380;368197.1;1;1;1;0;0;0;0;0;1149
1254;1;6;2;9;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;2577380;368197.1;1;1;1;0;0;0;0;0;1149
1254;1;7;2;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;2577380;368197.1;3;1;1;0;0;0;0;0;1149
1255;1;1;1;59;1;1;4;1;0;0;0;0;0;1;0;0;0;0;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;72.0;2;0;2;5202;4;2;1;1;0;1;34123;2;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1500000;9;1500000;2;0;2;0;2;0;9;1500000;9;1500000;1500000.0;2;3;2;8;1;0;2;0;785
1256;1;1;3;59;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;40.0;2;0;2;8401;6;1;2;4;0;2;42331;0;0;0;0;2;1;2;1;2;2;2;2;0;0;0;0;0;1;0;2;1;517000;1;517000;2;0;2;0;2;0;1;517000;1;1517000;505666.7;2;3;2;1;0;0;2;0;204
1256;1;2;3;59;2;2;1;1;0;0;0;0;0;1;0;0;0;0;0;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;24.0;2;0;2;8600;7;1;2;4;0;2;40332;0;0;0;0;2;1;1;1;1;1;2;1;0;0;0;0;0;1;0;2;1;1000000;1;1000000;2;0;2;0;2;0;1;1000000;1;1517000;505666.7;2;4;2;1;0;0;2;0;204
1256;1;3;3;23;1;3;5;2;2;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;1;1517000;505666.7;1;3;2;0;0;0;0;0;204
1257;1;1;2;59;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;42.0;2;0;2;6900;5;2;1;1;0;1;20131;2;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;350000;9;350000;2;0;2;0;2;0;9;350000;9;1402080;467360.0;2;4;2;4;0;0;1;1;757
1257;1;2;2;61;2;2;1;2;2;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;236080;2;0;1;236080;1;236080;9;1402080;467360.0;2;2;2;0;0;0;0;0;757
1257;1;3;2;26;2;3;5;1;0;0;0;0;0;1;0;0;0;0;0;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;40.0;2;0;1;6900;5;2;2;4;0;2;11333;0;0;0;0;2;1;1;1;1;1;2;1;0;0;0;0;0;1;0;2;9;816000;9;816000;2;0;2;0;2;0;9;816000;9;1402080;467360.0;1;3;3;1;0;0;1;1;757
1258;1;1;2;59;2;1;4;1;0;0;0;0;0;1;0;0;0;0;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;45.0;2;0;2;1400;1;2;2;1;0;1;80123;2;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;300000;1;300000;2;0;2;0;2;0;1;300000;1;300000;100000.0;2;4;2;1;0;0;2;0;512
1258;1;2;2;36;1;3;5;2;2;4;0;0;0;0;0;1;0;0;1;2;0;0;5;1;2023;3;0;0;0;0;2;2;2;2;2;2;3;3200;72313;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;1;300000;100000.0;2;3;1;0;0;0;0;0;512
1258;1;3;2;21;1;3;5;2;2;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;1;300000;100000.0;1;3;1;0;0;0;0;0;512
1259;1;1;1;59;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;55.0;2;0;2;4803;3;2;2;1;0;1;30113;2;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;500000;9;500000;2;0;2;0;2;0;9;500000;9;1218000;406000.0;2;3;1;1;0;0;2;0;447
1259;1;2;1;49;2;2;1;1;0;0;0;0;0;1;0;0;0;0;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;55.0;1;2;2;4807;3;2;1;1;0;1;31113;2;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;500000;9;500000;2;0;2;0;2;0;9;500000;9;1218000;406000.0;2;2;1;4;0;0;1;2;447
1259;1;3;1;19;2;3;5;1;0;0;0;0;0;1;0;0;0;0;0;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;41.0;2;0;2;4807;3;2;2;9;5;1;30333;0;0;0;0;2;2;2;2;2;2;2;2;0;0;0;0;0;1;0;2;9;170000;9;218000;2;0;2;0;2;0;9;218000;9;1218000;406000.0;2;2;1;1;0;0;2;0;447
1260;1;1;1;59;1;1;5;1;0;0;0;0;0;1;0;0;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30.0;2;0;2;8401;6;1;3;4;0;2;11331;0;0;0;0;2;1;1;1;1;1;2;1;0;0;0;0;0;1;0;2;1;2000000;1;2000000;2;0;2;0;2;0;1;2000000;1;2000000;2000000.0;2;4;2;1;0;0;2;0;167
1261;1;1;2;59;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;40.0;2;0;2;6400;5;2;2;4;0;2;7001;0;0;0;0;2;1;1;1;1;1;2;1;0;0;0;0;0;1;0;2;9;3000000;9;3000000;2;0;2;0;2;0;9;3000000;9;4700000;1175000.0;2;4;2;4;0;0;1;1;2606
1261;1;2;2;48;2;2;1;1;0;0;0;0;0;1;0;0;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;40.0;2;0;2;6400;5;2;2;4;0;2;7001;0;0;0;0;2;1;1;1;1;1;2;1;0;0;0;0;0;1;0;2;9;1700000;9;1700000;2;0;2;0;2;0;9;1700000;9;4700000;1175000.0;2;4;2;4;0;0;1;1;2606
1261;1;3;2;14;1;3;5;2;2;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;9;4700000;1175000.0;1;1;2;0;0;0;0;0;2606
1261;1;4;2;8;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;4700000;1175000.0;1;1;2;0;0;0;0;0;2606
1262;1;1;1;59;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;60.0;2;0;2;6900;5;2;1;1;0;1;20131;2;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;700000;9;700000;2;0;2;0;2;0;9;700000;9;1630000;407500.0;2;4;4;4;0;0;1;1;351
1262;1;2;1;54;2;2;1;1;0;0;0;0;0;1;0;0;0;0;0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;32.0;2;0;2;8600;7;2;1;1;0;1;40132;2;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;340000;9;340000;2;0;2;0;2;0;9;340000;9;1630000;407500.0;2;4;3;4;0;0;1;1;351
1262;1;3;1;26;1;3;5;1;0;0;0;0;0;1;0;0;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;79.0;2;0;2;8600;7;2;2;4;0;2;40331;0;0;0;0;2;1;1;1;2;1;2;1;0;0;0;0;0;1;0;2;9;590000;9;590000;2;0;2;0;2;0;9;590000;9;1630000;407500.0;1;4;2;1;0;0;2;0;351
1262;1;4;1;23;1;3;5;2;2;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;9;1630000;407500.0;1;3;4;0;0;0;0;0;351
1263;1;1;1;59;2;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;45.0;2;0;2;7000;5;2;3;3;0;1;20331;0;0;0;0;2;1;1;1;1;1;2;1;0;0;0;0;0;1;0;2;1;3000000;1;3000000;2;0;2;0;2;0;1;3000000;1;7000000;2333333.3;2;4;2;1;0;0;1;1;594
1263;1;2;1;15;1;3;5;2;2;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;1;7000000;2333333.3;1;1;2;0;0;0;0;0;594
1263;1;3;1;62;1;2;1;1;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30.0;2;0;2;6900;5;2;2;3;0;1;6001;2;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4000000;1;4000000;2;0;2;0;2;0;1;4000000;1;7000000;2333333.3;2;4;2;1;0;0;1;1;594
1264;1;1;3;60;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;24.0;1;1;1;4000;2;2;1;1;0;1;72113;2;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;300000;1;300000;2;0;2;0;2;0;1;300000;1;1050000;262500.0;2;1;5;5;0;0;2;0;551
1264;1;2;3;59;2;2;1;2;2;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;1;1050000;262500.0;2;1;5;0;0;0;0;0;551
1264;1;3;3;34;1;3;5;1;0;0;0;0;0;1;0;0;0;0;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;40.0;2;0;2;4000;2;2;1;1;0;1;72113;2;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;350000;1;350000;2;0;2;0;2;0;1;350000;1;1050000;262500.0;2;3;1;5;0;0;2;0;551
1264;1;4;3;31;1;3;5;1;0;0;0;0;0;1;0;0;0;0;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;40.0;2;0;2;4000;2;2;1;1;0;1;72113;2;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;400000;1;400000;2;0;2;0;2;0;1;400000;1;1050000;262500.0;1;3;5;5;0;0;2;0;551
1265;1;1;2;60;1;1;2;1;0;0;0;0;0;1;0;0;0;0;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30.0;2;0;2;4000;2;2;1;1;0;1;72113;2;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;15000;9;15000;2;0;2;0;2;0;9;15000;9;15000;15000.0;2;1;1;5;0;0;2;0;737
1266;1;1;1;60;2;1;5;1;0;0;0;0;0;1;0;0;0;0;0;1;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;51.0;2;0;2;9700;9;0;0;0;0;0;55314;0;0;0;0;2;1;1;1;1;1;2;1;1;2;0;1;1;1;0;2;1;220000;1;280000;2;0;2;0;2;0;1;280000;1;280000;280000.0;2;2;2;7;0;1;2;0;203
1267;1;1;3;60;2;1;3;1;0;0;0;0;0;1;0;0;0;0;0;1;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;28.0;2;0;2;9700;9;0;0;0;0;0;57314;0;0;0;0;1;2;2;2;2;2;2;3;1;2;0;2;0;1;0;2;1;100000;1;100000;1;180000;2;0;1;180000;1;280000;9;352000;176000.0;2;1;2;7;0;1;2;0;142
1267;1;2;3;28;1;3;5;1;0;0;0;0;0;1;0;0;0;0;0;1;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;36.0;2;0;2;1009;1;2;2;3;0;1;53314;0;0;0;0;2;1;1;1;1;1;2;1;0;0;0;0;0;1;0;2;9;72000;9;72000;2;0;2;0;2;0;9;72000;9;352000;176000.0;2;2;2;1;0;0;2;0;142
1268;1;1;1;60;2;1;1;2;2;2;0;0;0;0;0;2;2;6;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;1;2800000;1400000.0;2;2;4;0;0;0;0;0;484
1268;1;2;1;78;1;2;1;2;2;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;2800000;2;0;1;2800000;1;2800000;1;2800000;1400000.0;2;4;1;0;0;0;0;0;484
1269;1;1;3;60;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;56.0;2;0;2;4903;4;2;2;3;0;1;34323;0;0;0;0;2;2;2;2;2;2;2;3;0;0;0;0;0;1;0;2;1;400000;1;400000;2;0;2;0;2;0;1;400000;1;400000;133333.3;2;2;1;8;1;0;2;0;399
1269;1;2;3;44;2;2;1;2;2;2;0;0;0;0;0;2;2;6;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;1;400000;133333.3;2;2;1;0;0;0;0;0;399
1269;1;3;3;8;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;400000;133333.3;1;1;1;0;0;0;0;0;399
1270;1;1;3;60;2;1;2;2;2;4;0;0;0;0;0;1;0;0;1;2;0;0;1;1;2024;3;0;0;0;0;2;2;2;2;2;2;3;9700;57314;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;83000;1;210000;2;0;1;210000;1;293000;1;343000;171500.0;2;1;2;0;0;0;0;0;463
1270;1;2;3;29;1;3;5;2;1;0;0;0;0;1;0;0;0;0;0;1;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8.0;1;1;1;4904;4;2;2;2;0;1;34314;0;0;0;0;1;2;2;2;2;2;2;3;0;0;0;0;0;1;0;2;1;50000;1;50000;2;0;2;0;2;0;1;50000;1;343000;171500.0;2;1;1;1;0;0;2;0;463
1271;1;1;3;60;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;84.0;2;0;2;4903;4;2;1;1;0;1;34123;2;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;500000;9;500000;2;0;2;0;2;0;9;500000;9;1270000;635000.0;2;2;3;8;1;0;2;0;849
1271;1;2;3;59;2;2;1;1;0;0;0;0;0;1;0;0;0;0;0;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;60.0;2;0;2;8501;7;1;2;3;0;1;41332;0;0;0;0;2;1;1;1;1;1;2;1;0;0;0;0;0;1;0;2;9;400000;9;770000;2;0;2;0;2;0;9;770000;9;1270000;635000.0;2;4;3;1;0;0;2;0;849
1272;1;1;2;60;1;1;2;1;0;0;0;0;0;1;0;0;0;0;0;1;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;54.0;2;0;2;5601;3;2;2;3;0;1;53334;0;0;0;0;2;2;2;2;2;2;2;3;0;0;0;0;0;1;0;2;1;450000;1;450000;2;0;2;0;2;0;1;450000;1;450000;450000.0;2;2;1;1;0;0;2;0;2278
1273;1;1;1;60;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44.0;2;0;2;7000;5;2;2;1;0;1;10132;2;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3000000;1;3000000;2;0;2;0;2;0;1;3000000;1;5000000;1666666.7;2;4;3;4;0;0;1;1;365
